Date,Close,rsi,macd,ema_20,ema_50,bb_width,obv,atr
2013-05-15,-0.7663874453772186,-0.5859291883381325,0.10399068357848906,-0.7569679978750395,-0.741323925274685,2.0389703312287737,-2.252774227032875,-0.44044458456242297
2013-05-16,-0.757024834623372,-0.40782084668176,-0.06651696540161645,-0.7575720927790714,-0.7416100901772126,1.7353808470983891,-2.0839494612756844,-0.39975891378124234
2013-05-17,-0.7591818967259679,-0.4470405471581631,-0.19320425890405687,-0.7583297652881018,-0.7419730249872487,1.4036695544611064,-2.2037113661975205,-0.41655534426044155
2013-05-20,-0.7433814473719715,-0.1541438336444302,-0.1666568841198658,-0.757468897431991,-0.7416771864622266,1.067051510138521,-2.0773235809689625,-0.39554676790636767
2013-05-21,-0.7487243610859236,-0.26062126998202634,-0.18494229497064615,-0.7572129249465004,-0.741610900515073,0.8472347516034257,-2.204955041188268,-0.4004792095061104
2013-05-22,-0.7459631199809791,-0.20832208855113113,-0.17641545573383677,-0.756711089681308,-0.7414345759549912,0.5291366440427984,-2.0809574315878,-0.41141802277994244
2013-05-23,-0.7446722327639446,-0.18277686196807894,-0.16090666287667385,-0.7561307098460653,-0.7412125075040646,0.1778925687134693,-1.9821538404356815,-0.4202485297899
2013-05-24,-0.7397539804689349,-0.08309655349862759,-0.11753806094333416,-0.7551242576989718,-0.7407985195743079,-0.10314649309079066,-1.9048602626080924,-0.45648287080652933
2013-05-28,-0.7458159318545958,-0.23053980411547803,-0.13137505761751675,-0.7548069379049958,-0.7406480489115429,-0.2007058233202527,-2.0129346005406386,-0.46270293105001425
2013-05-29,-0.7400808389163166,-0.10630027586374154,-0.10209104943307093,-0.7539585487282394,-0.7402695300019498,-0.22044493853956357,-1.920412861137625,-0.4804220674282962
2013-05-30,-0.7292478233620293,0.1127862775459354,-0.013428146749047784,-0.7521307373901683,-0.739463948658206,-0.2557278852504676,-1.8214697777685231,-0.4864248226981681
2013-05-31,-0.7322707548750022,0.030141328037035914,0.016157286439762282,-0.7507728559268779,-0.7388132718202179,-0.25060005221938175,-1.9290284646967142,-0.505214355251402
2013-06-03,-0.7306528564729937,0.06452643181808997,0.03775777079692343,-0.749385953702398,-0.7381221135218591,-0.24574116341524374,-1.8248144563195683,-0.5100546996560286
2013-06-04,-0.7329568012267883,-0.004768074987989535,0.02714614176706089,-0.7483566231794005,-0.737552043248724,-0.29112226058095225,-1.9067434075373713,-0.5302529479364011
2013-06-05,-0.7398194539834728,-0.20763501140608692,-0.03336116204819192,-0.7480969680946454,-0.7372842737683444,-0.32198032762383616,-1.9880736393519411,-0.5491742829253305
2013-06-06,-0.7506852572075597,-0.49759388054184056,-0.14842073117732663,-0.7489254721068864,-0.7374702488574718,-0.401823747584764,-2.104765148171857,-0.5338991242087026
2013-06-07,-0.7452116510271858,-0.34841170069816385,-0.18331493260257647,-0.7491393722212765,-0.7374256484599839,-0.4879146725530993,-1.9915437041654436,-0.5334280384856237
2013-06-10,-0.7499825624582199,-0.4751645027167412,-0.23351334405406557,-0.7497998273107084,-0.7375774147338775,-0.5218175637371174,-2.1175326043465597,-0.5229825114216975
2013-06-11,-0.7520904430561163,-0.5313916262314413,-0.2725871365358278,-0.7506036790022708,-0.7378092152108175,-0.5912404362883538,-2.197609757200698,-0.5289865893324921
2013-06-12,-0.7609299784690907,-0.7574944517251059,-0.34658731340898946,-0.7521960937418152,-0.7383925126504831,-0.5299298530871552,-2.271841559231911,-0.5328475457258487
2013-06-13,-0.7547698677241539,-0.5615404693694898,-0.3386808687588287,-0.7530339633658528,-0.7387016490641038,-0.6151385566408585,-2.191842772791808,-0.5439529759947728
2013-06-14,-0.7644266510806439,-0.8012023650702198,-0.38372392760497953,-0.7547371398306912,-0.739392587285034,-0.5525950377498878,-2.267932642499808,-0.5575826402426715
2013-06-17,-0.7612406467316956,-0.697044129290603,-0.3738523816149646,-0.7559662965620707,-0.7399264646523669,-0.5432119094563589,-2.1953277272239773,-0.5820726652129243
2013-06-18,-0.7616163812085922,-0.7068908406630772,-0.35283455932953023,-0.7571151636692235,-0.7404547328192447,-0.49354382986759543,-2.2499115019281497,-0.6101211305929025
2013-06-19,-0.7759458657243097,-1.0505791117345775,-0.41745255252242064,-0.7595570334397845,-0.741546820780248,-0.3168176861997039,-2.336937404714837,-0.6136066397371504
2013-06-20,-0.7860110694024345,-1.2503038409672478,-0.5032650825704003,-0.7627514199992628,-0.74300666707211,-0.07688187182692179,-2.4369415693299827,-0.6055623647963394
2013-06-21,-0.7914685363105624,-1.349504268135527,-0.5663038796620672,-0.7661756984797058,-0.7446318884736,0.15528774206368073,-2.571597011239311,-0.5920653392442645
2013-06-24,-0.8093765607872706,-1.626786049057106,-0.6928579034150797,-0.7710265034688274,-0.7469238896604117,0.540682879680483,-2.7061482258179717,-0.5599029247203654
2013-06-25,-0.8092294235734182,-1.6210635807478888,-0.731675588720829,-0.77540092679417,-0.7491200063458007,0.8022023148894195,-2.618220325605733,-0.5659240286423178
2013-06-26,-0.8166803197103281,-1.7251792048389953,-0.7620968789598487,-0.7800879533823942,-0.751533941850651,1.0749734278002456,-2.721138937158868,-0.5705749535245092
2013-06-27,-0.8236900078558035,-1.8162691137573677,-0.7810621816857142,-0.7850146307165695,-0.7541391562620621,1.28495814954524,-2.815527364544213,-0.5819715654281203
2013-06-28,-0.8191963660672056,-1.6277322772651284,-0.7140632990860942,-0.7890323104948089,-0.7564588983016025,1.3518467916702306,-2.6536121655125533,-0.5729243755406564
2013-07-01,-0.798461830621138,-0.8975300550022065,-0.48773208209833735,-0.7906380767984513,-0.7578418555212041,1.1722261562163803,-2.5441640643419605,-0.5405262629138208
2013-07-02,-0.7833154545496201,-0.48777364205245705,-0.20929481907487243,-0.7906085456831157,-0.7585527198430728,0.9676562088108656,-2.4126581686127286,-0.528855714603508
2013-07-03,-0.7795405958700773,-0.3948274728432412,0.012432815888384852,-0.7902123837622023,-0.7590817210267508,0.8269688342754842,-2.3452270039915373,-0.5560605128224712
2013-07-05,-0.7850634853802122,-0.5252592137240516,0.12542742912972416,-0.7903944736335949,-0.7598152698044579,0.767091563090825,-2.421921078751753,-0.5679961358702632
2013-07-08,-0.7889359942937235,-0.6155662248972091,0.17491823803134007,-0.7909382218786228,-0.7606780214713024,0.6523463999139287,-2.5053640690887264,-0.565753087171772
2013-07-09,-0.7770081047657693,-0.301335652891378,0.28603661821561926,-0.7902628087468679,-0.76102037072676,0.5069274018553728,-2.4066827295425037,-0.5483537641358531
2013-07-10,-0.7796549963266609,-0.36928530332240067,0.332874001910722,-0.7899107704614652,-0.7614572679737277,0.4003846114161258,-2.4854425429767013,-0.5685257926831614
2013-07-11,-0.7689364830540187,-0.10491554121150233,0.4245296178950723,-0.788543244775096,-0.761439796522249,0.3358530574602377,-2.3941198097084344,-0.5818939324022727
2013-07-12,-0.7702107218734997,-0.14115781667945107,0.45914664525134824,-0.7874306686658248,-0.7614749896746403,0.25432736174745235,-2.472363972138277,-0.6006103415878734
2013-07-15,-0.7686912373934209,-0.10244197314551681,0.47356931240998673,-0.7862753410958024,-0.7614468190589814,0.23016604962583959,-2.4046561740755394,-0.6164415774147448
2013-07-16,-0.7641818127202922,0.013603480033495778,0.49321409355034185,-0.7847887098701297,-0.76123580224843,0.20278551156312846,-2.344051507781001,-0.6318055808055812
2013-07-17,-0.7640017860115785,0.018346790526563576,0.48529419732106144,-0.7834260434581308,-0.761025716858664,0.18843431924620566,-2.2883580646540826,-0.6601168960889227
2013-07-18,-0.7616326223058998,0.08355690392678353,0.47382607598630455,-0.7819612860822283,-0.7607272258861434,0.2447518937890471,-2.227098255138206,-0.6833098691107964
2013-07-19,-0.772759912287892,-0.3051598815741887,0.37035460349006877,-0.7817250510118097,-0.7608943509587949,0.2935312125754538,-2.3023080700165846,-0.6768114477994053
2013-07-22,-0.7705377330584735,-0.23623040375661394,0.30201416755082405,-0.7812938310900002,-0.7609642737529223,0.3118042397120082,-2.244150003168242,-0.6974845240354032
2013-07-23,-0.7824982066061045,-0.6046142059556657,0.16474926422393996,-0.7820742445414626,-0.7615193526745836,0.27335124404880473,-2.3475364622131707,-0.6976043318347037
2013-07-24,-0.7473356199847975,0.26048412660865417,0.30264738177035255,-0.7793389903552442,-0.7606182922734462,0.2514936684095402,-2.181865160956778,-0.6017791432957738
2013-07-25,-0.7506198855180833,0.1656903097149936,0.3508096128083094,-0.7771856657855716,-0.7598865411355371,0.19830414932385806,-2.2460958412287497,-0.6234433577905153
2013-07-26,-0.7465513124486738,0.24597900274663317,0.3879672708822834,-0.7748392307916918,-0.7590175186562138,0.02195181886138763,-2.190077177483583,-0.6374224869466526
2013-07-29,-0.7354403653890507,0.4512218437123058,0.46190687180467144,-0.7716288436668192,-0.7577293316424212,-0.11639309775220445,-2.1206508039610417,-0.6333169868047853
2013-07-30,-0.7264045112575243,0.6006528553144077,0.5401945141499684,-0.767839873742349,-0.756123066248059,-0.0305225292168988,-2.034049647138428,-0.6318820449665418
2013-07-31,-0.727695551212151,0.5569262885589893,0.5475302005191354,-0.7645381114495723,-0.7546324564635069,0.09284294473282427,-2.124439036415529,-0.63856780724403
2013-08-01,-0.7209147148923735,0.6705688522906909,0.5620811532532061,-0.7608871660772233,-0.7529236943698285,0.22503876791982613,-2.066713552172664,-0.6649033819107742
2013-08-02,-0.7113396461477288,0.8181860356320964,0.5975314720891578,-0.7566468232031384,-0.7508913510976829,0.35155219949419514,-1.9898071044304115,-0.6787411013167696
2013-08-05,-0.700049283329761,0.9719691319526833,0.6541472729753467,-0.7517053410579155,-0.7484781448882829,0.48044646855896544,-1.900565783118934,-0.6787068132975957
2013-08-06,-0.7069115287861995,0.7236774169606279,0.5994811071097695,-0.7479060803574727,-0.7464395026974611,0.5956746722867596,-1.9942857449925542,-0.6720394258570324
2013-08-07,-0.7073528895152261,0.7076095345932313,0.5189668582639325,-0.7445118497354036,-0.7444988114881881,0.6367462861278385,-2.0779301370135994,-0.6906755580248954
2013-08-08,-0.7088658571913695,0.6494586731176023,0.41814754802443627,-0.7415889524668542,-0.7426959436239198,0.685336045188188,-2.149517072571106,-0.7026687577791116
2013-08-09,-0.7196556989195851,0.25645157598902424,0.24753466045031078,-0.7400004220992279,-0.7414039216027731,0.6836799352119695,-2.2242073181244275,-0.7070696994642441
2013-08-12,-0.698421915197034,0.6408080094951886,0.25325514111003194,-0.7364850418851868,-0.7392963869584314,0.672830705439162,-2.1222095119362123,-0.67308542216645
2013-08-13,-0.6618922762126983,1.0744811741859002,0.46970818292889294,-0.7297293245949353,-0.7357813636596743,0.8598342430304723,-1.8753717646705845,-0.5686146543757832
2013-08-14,-0.6472048256933142,1.20070024140369,0.661340477035026,-0.7221795564418471,-0.7318050458734378,1.1218003219143782,-1.6636782194434239,-0.5418491616644465
2013-08-15,-0.6481753712669023,1.170934903197947,0.7222688631711418,-0.7154438005757691,-0.7280242531454663,1.3305364355182951,-1.8009017287407032,-0.5245647489169344
2013-08-16,-0.6409053673517288,1.2338839508413524,0.7508688117165699,-0.7086380340800653,-0.7240951648113038,1.4267274961563998,-1.6994995072991597,-0.5546562934486619
2013-08-19,-0.6320071807033363,1.3072537083658058,0.766705686960023,-0.7016095753067326,-0.7199571786617229,1.5013705611276817,-1.556615591916079,-0.5470879187564879
2013-08-20,-0.642977761915696,0.9569700564151742,0.6405279557531909,-0.6963241781634321,-0.7164289844455368,1.4062282659423326,-1.6570053192882808,-0.5492999560722066
2013-08-21,-0.6408558803718447,0.9798822943957455,0.5170102505690726,-0.6913344848251036,-0.7129525938309498,1.4221853806998628,-1.5629993200034302,-0.571780928881317
2013-08-22,-0.6398694500886641,0.9910721102334278,0.39289241830226107,-0.6867234589999383,-0.7095722932548527,1.3732876123706141,-1.4946504846738804,-0.5853649284705724
2013-08-23,-0.6430600365653796,0.8791433799659226,0.24633318227208392,-0.6828638393928123,-0.7064547056394208,1.2900561846360166,-1.556988616046889,-0.6168475469885415
2013-08-26,-0.6398524962159261,0.92191132914169,0.13508100348034435,-0.6790578824380802,-0.7033285326164128,1.2116994386049764,-1.4643579473283659,-0.6143549698637208
2013-08-27,-0.6635043196736711,0.1760010255684746,-0.12617956109347875,-0.6779291882140366,-0.7012897727706485,1.1639222514296563,-1.5830799299359477,-0.5732441247718293
2013-08-28,-0.659704768416717,0.24434295975553497,-0.28601399157162183,-0.6765361287366017,-0.6991759709122614,0.9950359730306741,-1.4969865874762858,-0.5733096308296604
2013-08-29,-0.6583891377097405,0.2687395328485369,-0.3897265255841999,-0.6751469815540972,-0.6970913953149087,0.8435476719516554,-1.4299112063748167,-0.5967482027470624
2013-08-30,-0.6657574028092517,0.05174493409727763,-0.5094156804309584,-0.6746112620583243,-0.6953891380920103,0.7392146778074884,-1.5061217603604318,-0.6137811159851119
2013-09-03,-0.6635206625960401,0.09979332710395883,-0.5682264964525714,-0.6739076549621026,-0.6936623937205788,0.6519258596082325,-1.4132215111776256,-0.5910254027755637
2013-09-04,-0.6468924773171948,0.4223933578478891,-0.48939494173787523,-0.6716436669382171,-0.6913250587593814,0.4936505911869257,-1.3166537138179468,-0.5683363283137189
2013-09-05,-0.65251724280135,0.24987355757552177,-0.47451146289655666,-0.6701457894511157,-0.6893088325118446,0.3415946384426504,-1.382808289554496,-0.5841142765296841
2013-09-06,-0.6476651258837779,0.34243178357973414,-0.43018604655319403,-0.6683156930130505,-0.6871737437453516,0.1138500012686756,-1.2821842466043274,-0.5854630198723809
2013-09-09,-0.6345895660877742,0.5700659296669449,-0.31442883817893325,-0.6653801938015103,-0.6845889985422758,-0.32538074687938046,-1.1868326959904831,-0.5852127708307742
2013-09-10,-0.653553872839845,0.02486609010088832,-0.3711692735967762,-0.6645802919635025,-0.6828792183001146,-0.6486943918457678,-1.394838317773122,-0.5390606897479415
2013-09-11,-0.6978462981244333,-0.8200640139154617,-0.6997445088373709,-0.668191445967522,-0.6830432891724174,-0.26019444118013296,-1.6463655112546485,-0.43008220050619944
2013-09-12,-0.6896555920032706,-0.6557340323020742,-0.832894580855917,-0.670657060747979,-0.682866806115746,-0.09732187143854626,-1.5332796411445169,-0.4426556041108789
2013-09-13,-0.7024681885779773,-0.8482211517708874,-0.9736170157473947,-0.6741418166831402,-0.6832199024311035,0.1706607206653381,-1.6169177638524392,-0.4621233400688912
2013-09-16,-0.7267771909825762,-1.158911678999953,-1.1855650799478996,-0.6796737994737969,-0.6845507779929635,0.6296792139514451,-1.769090450291176,-0.4262669513176767
2013-09-17,-0.7182243949427565,-0.9810076606244882,-1.2111017918839921,-0.6838418694295839,-0.685480572008613,0.78006737098975,-1.6573117319671604,-0.4234168449753688
2013-09-18,-0.7028298202838578,-0.6829521565570748,-1.0705153678308583,-0.6861063219911935,-0.6857459195796407,0.7972638631519438,-1.529445172505748,-0.4273387911607528
2013-09-19,-0.6902968862405322,-0.46234119723607414,-0.8497143984067199,-0.686928521208517,-0.685489611043113,0.7408405555699641,-1.416222161171054,-0.43031190134594643
2013-09-20,-0.6983396405473504,-0.5863174790192022,-0.7243863557765595,-0.6884595555723494,-0.6855714382672926,0.7445364459075346,-1.6119430638894505,-0.4252805500896767
2013-09-23,-0.6601324336749734,-0.008816013610322491,-0.3580477192120752,-0.6861054593234917,-0.6840914872393581,0.5921816149517685,-1.398644574502838,-0.3262651723809809
2013-09-24,-0.6626652811669966,-0.05096573865817175,-0.12848412451957342,-0.6842234510747834,-0.6827728948109287,0.5228092110416861,-1.5006173034385615,-0.355939257821733
2013-09-25,-0.6751159405606386,-0.25597313845682057,-0.06202674301465327,-0.6837392207288431,-0.6820139060173112,0.5428183572378235,-1.5893273004628767,-0.3803767399187518
2013-09-26,-0.6674022339400241,-0.1424161038994068,0.03213653309832083,-0.6825461714365438,-0.6809700197382758,0.5104095123835266,-1.5229337071635187,-0.40963687633047713
2013-09-27,-0.6731095286365166,-0.24008225482170256,0.04985418786190943,-0.6820253156036421,-0.6801998852720702,0.5008769879394298,-1.586757665746645,-0.4453222138501873
2013-09-30,-0.6829778026457206,-0.4054968187991521,-0.008955397706805177,-0.682519867507069,-0.6798625042041213,0.5178701213530894,-1.6595702520196705,-0.4626517775380467
2013-10-01,-0.6645401351116741,-0.11395850382512301,0.07448850434606785,-0.6811628350927996,-0.6787862343182275,0.47204708117916194,-1.5605252923123218,-0.4562003614038478
2013-10-02,-0.6619088736977211,-0.07453653051580475,0.13797500588601183,-0.6796775237883337,-0.6776448352355449,0.4120276643271989,-1.4795884598962115,-0.4743669233031966
2013-10-03,-0.672023768005853,-0.25956073512367284,0.10097074439965152,-0.6793236097119956,-0.6769608092183615,0.383774891432181,-1.5699206416910667,-0.471420779862773
2013-10-04,-0.6726488211458068,-0.27106102173469465,0.06538580374363102,-0.6790645753369079,-0.6763291052614305,0.3036784000632573,-1.6423727424595276,-0.4999103284136088
2013-10-07,-0.6648858821079621,-0.13426875456701373,0.08781622173389296,-0.6780704564311982,-0.6754055039410886,0.11812578510925069,-1.5549683298930477,-0.5062167874060466
2013-10-08,-0.6760864352216961,-0.3531936123212171,0.019782363142798725,-0.6782672073409631,-0.6749750213870644,0.061792195633742455,-1.6363902504120393,-0.5094002839358146
2013-10-09,-0.6667939819352159,-0.1834171763792388,0.034021872120516564,-0.6775357728997343,-0.6741823576499736,0.044356906749853445,-1.5519433863112682,-0.5156404865360042
2013-10-10,-0.6617773666308073,-0.09417406630113562,0.07067504515468179,-0.6763830255672795,-0.6732161382419478,0.06286151033326778,-1.4739680206815684,-0.5421397607496788
2013-10-11,-0.6565635670948241,-0.0014660770831242866,0.12054215152981763,-0.674829792071179,-0.6720751256203897,0.048109002801294626,-1.399033271916455,-0.5506610730676349
2013-10-14,-0.651250997249196,0.09249107519881028,0.17639986685908557,-0.6729045473562562,-0.6707621453284724,-0.16655835752523881,-1.3257332465481273,-0.561078392083122
2013-10-15,-0.6469086675019716,0.16919053986894822,0.22621061590763028,-0.6707376779143351,-0.6693235197627269,-0.3509858400168831,-1.2361510313355943,-0.5804920872015457
2013-10-16,-0.6429120847510352,0.24023490190883004,0.26676237754239196,-0.6683860336879602,-0.667778280089926,-0.4196066738691187,-1.1658728148924846,-0.613157989398053
2013-10-17,-0.6373363480339872,0.3386745197313124,0.3091631923328071,-0.6657126613664563,-0.6660661895406117,-0.39347497699085887,-1.094897137364457,-0.6365328082482495
2013-10-18,-0.630116136573882,0.46154365748472714,0.3606137253705038,-0.6625872579039467,-0.6641267089706137,-0.423240236764666,-1.013580227840273,-0.6601310065079402
2013-10-21,-0.6096061763009297,0.7588446061450604,0.5020394364043947,-0.6577522136545155,-0.6614266329119587,-0.15563527812682387,-0.9021580767001202,-0.6227649822400038
2013-10-22,-0.6120566982307386,0.6831396921238505,0.5394207078472213,-0.6536174810107895,-0.6589324052237356,0.03931184815091217,-1.0516318238394662,-0.5601824624310369
2013-10-23,-0.6036849471502475,0.7965921067640179,0.5799058458436103,-0.6490571938655679,-0.6561944853236183,0.20126237528397728,-0.9638269588972637,-0.5786022196650259
2013-10-24,-0.5922537602722395,0.9379030545728502,0.6390669115206847,-0.6438124559607379,-0.6530976275856254,0.40433100116674064,-0.8561389673859137,-0.5770605903508202
2013-10-25,-0.6020399632818828,0.628962942860273,0.5650208094455188,-0.6400249870803963,-0.6505214194105289,0.5142191454580387,-0.9506802092786282,-0.5862045553149571
2013-10-28,-0.5955927058635453,0.7185273743765479,0.5173640515307016,-0.6359672400699202,-0.6477832389457427,0.5434958309054951,-0.7966228105823319,-0.5965318318654812
2013-10-29,-0.6173030817863985,0.1196050882870224,0.3013196273812869,-0.6344207274187351,-0.6460380596709329,0.5864656145607269,-0.9745725615898441,-0.5119450741654402
2013-10-30,-0.6037835138097694,0.33422055738639256,0.2232723632176827,-0.631698349183825,-0.6438098211659735,0.5873831694475026,-0.8754492354684599,-0.5106012307490679
2013-10-31,-0.6074021728449871,0.24279418305200465,0.12191982993970873,-0.6295894011880682,-0.6418165788875553,0.5506345082719992,-0.9526111577204688,-0.535067483199579
2013-11-01,-0.611793684096911,0.13049642710690648,0.005828852743016241,-0.628111100115061,-0.6400806439089555,0.47149030948149284,-1.0295473847000547,-0.5425354394750657
2013-11-04,-0.6007409809724599,0.31810922153688537,-0.01135916254489594,-0.6256918677911546,-0.6379619168830389,0.40565567396250696,-0.9610809997494514,-0.5547575534455237
2013-11-05,-0.6028794090888031,0.2597550800440652,-0.05291149622648885,-0.623712325300978,-0.636013509124232,0.2542206354960761,-1.0353088834599622,-0.5779065384909772
