Date,Close,High,Low,Open,Volume
2013-06-03,13.794975280761719,13.84516950356484,13.542777425694473,13.795280944421487,372352400
2013-06-04,13.751818656921387,13.908524396366621,13.693054413270655,13.871490058840694,292728800
2013-06-05,13.623270034790039,13.794972888113172,13.580420737360946,13.639797118896377,290589600
2013-06-06,13.4197359085083,13.681115876043862,13.284761730735775,13.63428805004427,416934000
2013-06-07,13.522265434265137,13.56603252940537,13.245581908797007,13.359744786966981,404535600
2013-06-10,13.43289852142334,13.744778408966072,13.368931458436398,13.611640645617555,450153200
2013-06-11,13.393414497375488,13.551344510844324,13.262418842179242,13.336487510146483,286112400
2013-06-12,13.227835655212402,13.505131432263335,13.20671707559321,13.451570006801902,265227200
2013-06-13,13.34322452545166,13.379340245519254,13.12255167313189,13.237326761334932,285832400
2013-06-14,13.162337303161621,13.353322320490069,13.114896508149299,13.32608229606571,271866000
2013-06-17,13.222016334533691,13.335260601022869,13.171822126376336,13.204877107959705,259414400
2013-06-18,13.214978218078613,13.310776785374445,13.167232583511467,13.208551109721268,195025600
2013-06-19,12.946563720703125,13.21161582059093,12.946563720703125,13.203657939999866,310940000
2013-06-20,12.758026123046875,13.037768852767524,12.706913274310944,12.833318275106318,357310800
2013-06-21,12.65579891204834,12.85474181186964,12.490523963743506,12.808525305247363,481118400
2013-06-24,12.320352554321289,12.507664717828595,12.182928950408087,12.469100424833488,480746000
2013-06-25,12.323108673095703,12.48103790901604,12.20680363950423,12.417070835230932,314162800
2013-06-26,12.183541297912598,12.389216971993113,12.109779102342463,12.361976946970648,367724000
2013-06-27,12.052238464355469,12.285154166066265,12.044893546635162,12.219657147472137,337246000
2013-06-28,12.136411666870117,12.250879477764604,11.90196510719881,11.978175910489567,578516400
2013-07-01,12.524803161621094,12.618153982480763,12.27995105496986,12.324943272155366,391053600
2013-07-02,12.80851936340332,12.904624382220653,12.53244964457869,12.547446771019473,469865200
2013-07-03,12.879228591918945,12.945951542496232,12.776697221981136,12.88106502589674,240928800
2013-07-05,12.775775909423828,12.955436651361222,12.712420993720821,12.866678146282752,274024800
2013-07-08,12.703237533569336,12.885346846820651,12.568569011018706,12.858107642154376,298138400
2013-07-09,12.926666259765625,12.961863343214484,12.56030635150188,12.658859165897557,352584400
2013-07-10,12.87708568572998,13.001655080768655,12.801182199777266,12.84250073838187,281405600
2013-07-11,13.077860832214355,13.107243766407853,12.890549530424769,12.94502875301056,326292400
2013-07-12,13.05399227142334,13.154381544133795,12.95911230067035,13.088883699871353,279563200
2013-07-15,13.082454681396484,13.205493296339135,13.0016540446057,13.008081971661378,241917200
2013-07-16,13.166923522949219,13.182531977138094,12.982365688805455,13.054290602979293,216538000
2013-07-17,13.170295715332031,13.228755118476107,13.106328645118822,13.151626530162098,198990400
2013-07-18,13.21467399597168,13.309859611892206,13.179476910682983,13.26425606937551,218878800
2013-07-19,13.006241798400879,13.282618063858244,12.987877465353913,13.255684526004984,268721600
2013-07-22,13.047866821289062,13.15315321898971,13.0221575706586,13.144277532756222,207796400
2013-07-23,12.823827743530273,13.067761188346037,12.815257720840018,13.038379070690363,369395600
2013-07-24,13.4824800491333,13.607354256970904,13.321795796983086,13.434121451315672,591936800
2013-07-25,13.420960426330566,13.509719741369135,13.33862903697341,13.488295501850695,229493600
2013-07-26,13.497171401977539,13.498701354560655,13.29363785419881,13.323019972422982,200152400
2013-07-29,13.705297470092773,13.772631738463192,13.472993917301842,13.49135743718356,248057600
2013-07-30,13.874553680419922,13.991776521666118,13.749372141355588,13.771715012679499,309422400
2013-07-31,13.850370407104492,13.997587485751021,13.755490458765886,13.925663365453408,322957600
2013-08-01,13.977386474609375,13.981059341434973,13.872712221926832,13.948923799916832,206250800
2013-08-02,14.156743049621582,14.166231699124877,13.976777449223176,14.018095981892303,274783600
2013-08-05,14.368229866027832,14.405569855568464,14.144802890440394,14.222542774110174,318855600
2013-08-06,14.239688873291016,14.442915988254438,14.145420234140921,14.32446886196486,334857600
2013-08-07,14.23142147064209,14.2932472482325,14.133174321005637,14.1953057622067,298858000
2013-08-08,14.203081130981445,14.298279880219903,14.108805427394016,14.290885642865687,255777200
2013-08-09,14.000969886779785,14.186130140646519,13.976324083761437,14.130058018271042,266865200
2013-08-12,14.398713111877441,14.438455073531737,14.068136138052292,14.075222692198398,364434000
2013-08-13,15.082972526550293,15.239788242764249,14.419969209816353,14.50900772161933,881941200
2013-08-14,15.358092308044434,15.535241345303861,15.200968914279558,15.338991355343074,756372400
2013-08-15,15.339912414550781,15.478244164872205,15.06787236727524,15.294008597648796,490294000
2013-08-16,15.476091384887695,15.494884658544905,15.369185925020457,15.408927890693391,362306000
2013-08-19,15.642768859863281,15.827619874377003,15.527544452034004,15.538018799888368,510518400
2013-08-20,15.437272071838379,15.729954842469109,15.429570153457172,15.703459650909068,358688400
2013-08-21,15.477018356323242,15.624590494537237,15.441279540244011,15.514912591078582,335879600
2013-08-22,15.495495796203613,15.576523050810078,15.348846765301214,15.557729782278319,244207600
2013-08-23,15.435730934143066,15.50751458540509,15.384280609237878,15.505049840067452,222731600
2013-08-26,15.495813369750977,15.71856028399697,15.419715564449731,15.427417485025193,330965600
2013-08-27,15.052776336669922,15.481633724384245,14.982225070291246,15.342684964049054,424188800
2013-08-28,15.123948097229004,15.274911289776181,14.97298655003929,14.97298655003929,307608000
2013-08-29,15.148591995239258,15.29647339853759,15.131031099164545,15.147051941015897,239657600
2013-08-30,15.01057243347168,15.187104473196351,14.988389725140431,15.157836855943996,272297200
2013-09-03,15.052470207214355,15.422789118805786,15.01457598431888,15.191725018328018,331928800
2013-09-04,15.363943099975586,15.473314922251161,15.289694715638975,15.39074761243465,345032800
2013-09-05,15.25858211517334,15.425258482391879,15.208364156773355,15.412010063236652,236367600
2013-09-06,15.349470138549805,15.385207309076636,15.094683198843505,15.356249012517141,359525600
2013-09-09,15.594396591186523,15.648311669037792,15.511521574209882,15.55835009687605,340687200
2013-09-10,15.239164352416992,15.633822873607242,15.080808653250662,15.595311657378833,743195600
2013-09-11,14.40949535369873,14.593729289636526,14.320149167247706,14.387928011575053,898696400
2013-09-12,14.562920570373535,14.646410924538205,14.357117661809372,14.433832435530434,404051200
2013-09-13,14.322919845581055,14.536423014612012,14.316759628991695,14.459709890076141,298835600
2013-09-16,13.867572784423828,14.221563213186823,13.778228229485254,14.202771585740672,543706800
2013-09-17,14.027780532836914,14.163030585569382,13.78685737835699,13.801028844691762,399380800
2013-09-18,14.316145896911621,14.367596221922296,14.192294911477388,14.269932744414826,456862000
2013-09-19,14.550908088684082,14.659662927383623,14.456941723012946,14.50161482394688,404541200
2013-09-20,14.400254249572754,14.74346101230367,14.35681352130729,14.726517120944008,699302800
2013-09-23,15.115937232971191,15.309107118993316,14.868235269127961,15.284151984445666,762106800
2013-09-24,15.068492889404297,15.264742899710233,15.029058607308281,15.24656663591774,364344400
2013-09-25,14.835271835327148,15.085129239164276,14.832191726144877,15.071574784333317,316957200
2013-09-26,14.979762077331543,15.051853406371679,14.908286111912563,14.972984850712432,237221600
2013-09-27,14.872855186462402,14.93200742012956,14.810313517136866,14.90458754379613,228040400
2013-09-30,14.688006401062012,14.839275620357139,14.615913423124564,14.703410236634642,260156400
2013-10-01,15.033373832702637,15.069728012279516,14.738226268056355,14.740383332071982,353883600
2013-10-02,15.082661628723145,15.15167284394354,14.903664869010878,14.961584731638453,289184000
2013-10-03,14.893193244934082,15.168622822962769,14.810935235137274,15.111933670873734,322753200
2013-10-04,14.881484985351562,14.929853558855589,14.74500258333234,14.90705548577086,258868400
2013-10-07,15.026897430419922,15.177858935486876,14.95295673204168,14.990235585668948,312292400
2013-10-08,14.817092895507812,15.115935827948018,14.80476917028936,15.09436848613714,290917200
2013-10-09,14.991155624389648,15.028125143485829,14.73513648064116,14.931078716171266,301725200
2013-10-10,15.085124969482422,15.169540010545033,15.005022409125884,15.136884610097324,278602800
2013-10-11,15.182787895202637,15.21452024926383,14.94710203018204,15.003481831294804,267738800
2013-10-14,15.28230094909668,15.329746467785052,15.076191995374373,15.090980465410823,261898000
2013-10-15,15.363639831542969,15.4659251301863,15.26628566953436,15.32759333791819,320073600
2013-10-16,15.438502311706543,15.48225071579667,15.380582445567134,15.428643331026258,251101200
2013-10-17,15.54294490814209,15.551571517291443,15.39444810689329,15.403690079731726,253593200
2013-10-18,15.678191184997559,15.689590218735118,15.580220043994498,15.588846651079663,290542000
2013-10-21,16.062376022338867,16.15295293176734,15.759218973070997,15.766920889747375,398106800
2013-10-22,16.0164737701416,16.280811961891125,15.651699668965321,16.217962598038643,534063600
2013-10-23,16.173290252685547,16.19516528099626,15.989669998120103,15.989669998120103,313723200
2013-10-24,16.387414932250977,16.404668155937344,16.09596609337427,16.174527000426817,384764800
2013-10-25,16.204103469848633,16.428081107688627,16.177915953163026,16.369236526968347,337792000
2013-10-28,16.324871063232422,16.359377506024327,16.11937739741087,16.29899123113849,550440800
2013-10-29,15.918200492858887,16.61355190110559,15.852270989982868,16.52174255917949,635807200
2013-10-30,16.171443939208984,16.252161895831758,15.928671414856376,16.008466325825733,354163600
2013-10-31,16.103660583496094,16.251234332278763,16.059604494285306,16.174521189786837,275696400
2013-11-01,16.021400451660156,16.168357171842175,15.892312310245396,16.144326730507384,274890000
2013-11-04,16.228435516357422,16.230592579783895,15.983815309794641,16.054366585663196,244627600
2013-11-05,16.188379287719727,16.294361655439197,16.112898544405013,16.16157642540699,265213200
2013-11-06,16.142526626586914,16.264621604390538,16.058237649094316,16.242618856442057,223375600
2013-11-07,15.88129711151123,16.2128742400781,15.877889539337522,16.101006905895545,262620400
2013-11-08,16.13136863708496,16.14903206706152,15.884390095667193,15.94605736145812,279316800
2013-11-11,16.084575653076172,16.16576487063662,15.940789082076806,16.11370467216137,227452400
2013-11-12,16.114322662353516,16.23548751249716,16.021047258819365,16.041808777197957,204276800
2013-11-13,16.133546829223633,16.183748531494924,16.019817648103988,16.052046432637223,197220800
2013-11-14,16.36687660217285,16.401582840080483,16.171958320341517,16.20108733151944,282419200
2013-11-15,16.268646240234375,16.395697807872107,16.253152469539774,16.31791782121276,317920400
2013-11-18,16.071561813354492,16.336824427870578,16.05823769720076,16.26864983579047,244944000
2013-11-19,16.10007095336914,16.21875669861218,16.051108842611065,16.083956568631898,208938800
2013-11-20,15.959062576293945,16.127021456007256,15.938301066105513,16.09014391662672,193916800
2013-11-21,16.149333953857422,16.151503610543806,15.917850948489079,16.039634721624804,262026800
2013-11-22,16.107810974121094,16.180943803330575,16.06845594631839,16.099134001422623,223725600
2013-11-25,16.229915618896484,16.295920560630165,16.14500767476875,16.14562663142217,229311600
2013-11-26,16.529260635375977,16.61417021765145,16.23797042416664,16.241687473279622,401382800
2013-11-27,16.918472290039062,16.919711857740104,16.529256306729913,16.61943361575799,363448400
2013-11-29,17.231769561767578,17.301802665572644,16.97580458315353,17.02755530168236,318127600
2013-12-02,17.08177947998047,17.487727074500118,17.06907432698616,17.29157089841524,472544800
2013-12-03,17.549396514892578,17.551256693836844,17.281656524141894,17.30086899510632,450968000
2013-12-04,17.50849723815918,17.638339088039935,17.37896486653283,17.523991010446622,377809600
2013-12-05,17.598358154296875,17.822714926751782,17.552186329542,17.745553911755856,447580000
2013-12-06,17.354175567626953,17.562729181619073,17.340232494883722,17.532979546529187,344352400
2013-12-09,17.552806854248047,17.650419916043298,17.381440340570776,17.381440340570776,320493600
2013-12-10,17.52553939819336,17.597743816664867,17.390739281451253,17.464492746100518,278269600
2013-12-11,17.39569664001465,17.693497442127704,17.343947577632612,17.570472399744084,359718800
2013-12-12,17.37029266357422,17.51903755230396,17.35448940869004,17.419875396460387,262290000
2013-12-13,17.18095588684082,17.442809357920005,17.157405739937673,17.441879267789325,332822000
2013-12-16,17.27607536315918,17.43535730165789,17.198916011311027,17.199225489439755,282592800
2013-12-17,17.19830322265625,17.336201443656602,17.148411022707887,17.22371354003467,229902400
2013-12-18,17.06753158569336,17.088604242788417,16.696599530978347,17.034374381193285,565863200
2013-12-19,16.871994018554688,17.043670055459923,16.849372315463533,17.02817628237196,320308800
2013-12-20,17.01329803466797,17.093558808210812,16.883146726056513,16.902049721198612,436413600
2013-12-23,17.666229248046875,17.685751203315647,17.439083784958182,17.601462232156454,501306400
2013-12-24,17.591238021850586,17.721698834634033,17.540415732116134,17.66003156575243,167554800
2013-12-26,17.474409103393555,17.64794530251376,17.458294720410535,17.604560425251787,204008000
2013-12-27,17.356348037719727,17.490218107385992,17.33806564608166,17.471935715747925,225884400
2013-12-30,17.183734893798828,17.35634098993437,17.115560318319353,17.274842301545604,253629600
2013-12-31,17.38515853881836,17.39321490128519,17.167618547615046,17.172887951496392,223084400
2014-01-02,17.140655517578125,17.261510858456283,17.106258762931674,17.21967669929765,234684800
2014-01-03,16.764150619506836,17.158323227376062,16.747106149499594,17.13229396004196,392467600
2014-01-06,16.855562210083008,16.944498279243696,16.535450946802968,16.65475724624646,412610800
2014-01-07,16.73502540588379,16.918476506466956,16.669329956319523,16.86765587302229,317209200
2014-01-08,16.841007232666016,16.906082075551673,16.693192460224434,16.69690950956502,258529600
2014-01-09,16.625938415527344,16.946359170403543,16.58968147950154,16.94449899165181,279148800
2014-01-10,16.515003204345703,16.75857248143182,16.45829421947305,16.728513376422715,304976000
2014-01-13,16.601463317871094,16.811254805576336,16.420180236801833,16.421110326464518,378492800
2014-01-14,16.931798934936523,16.942334433460147,16.661268648781554,16.6786225974964,332561600
2014-01-15,17.271743774414062,17.359751441329422,17.095109484108363,17.15274856461775,391638800
2014-01-16,17.175371170043945,17.25594143372073,17.09572934112854,17.195513735963143,229278000
2014-01-17,16.75454330444336,17.107811826935624,16.730682039769448,17.08952944443786,426739600
2014-01-21,17.014848709106445,17.045836248984646,16.746797552356156,16.764460979675107,328526800
2014-01-22,17.090465545654297,17.269577350360436,16.975807974605978,17.071872023465993,379985200
2014-01-23,17.23517608642578,17.245092629009992,16.882837621290005,17.041808470924796,403239200
2014-01-24,16.921886444091797,17.217825457841826,16.880980698042105,17.167623778808316,429354800
2014-01-27,17.059165954589844,17.192417053652324,16.911971781981716,17.045841837662127,554878800
2014-01-28,15.695674896240234,15.959075705892179,15.558393951760921,15.76570802094676,1065523200
2014-01-29,15.517485618591309,15.72262997357541,15.45148069503047,15.616649398017177,502810000
2014-01-30,15.487425804138184,15.695669896937426,15.391982387815963,15.572954332437197,678501600
2014-01-31,15.512833595275879,15.54165312990408,15.2943651717546,15.344876313157341,464797200
2014-02-03,15.541656494140625,15.7337862149303,15.472553477666136,15.57512482852366,401464000
2014-02-04,15.766636848449707,15.787400031199962,15.579776478519172,15.675531060915711,376681200
2014-02-05,15.884387016296387,15.967745878098398,15.687919666935391,15.697526730660316,328344800
2014-02-06,15.976969718933105,16.007833068982507,15.83045121723672,15.9005938324558,257765200
2014-02-07,16.200496673583984,16.301812366518412,16.12879736158145,16.25349283063745,370280400
2014-02-10,16.49072265625,16.584245066497818,16.14812070253428,16.168695166625184,345559200
2014-02-11,16.708009719848633,16.763809515194698,16.506623670061952,16.541228000717993,282256800
2014-02-12,16.70675277709961,16.820226955522767,16.623207958480336,16.738863116006964,308100800
2014-02-13,16.972049713134766,16.985142251066716,16.653138863887747,16.66747838947369,307398000
2014-02-14,16.95832633972168,17.020364374003613,16.871664884699875,16.910942487275605,272924400
2014-02-18,17.02068519592285,17.18278864041994,17.008837977552755,17.020996526703517,260251600
2014-02-19,16.751964569091797,17.048741042387192,16.65781947595764,16.9820280193452,313768000
2014-02-20,16.55806541442871,16.74043369302783,16.491041047218467,16.61542520685493,305858000
2014-02-21,16.37413787841797,16.664679453375648,16.35387473751265,16.609189313997266,278784800
2014-02-24,16.44582748413086,16.519711071011148,16.28590676166989,16.308663865393957,288909600
2014-02-25,16.27468490600586,16.508800560807728,16.24164057040515,16.502878618963123,231952000
2014-02-26,16.127864837646484,16.366345925848005,16.07331035122699,16.32301433350059,276217200
2014-02-27,16.44957733154297,16.484179998264167,16.087334826481467,16.12131483166717,301882000
2014-02-28,16.404998779296875,16.60794148858977,16.276560686061522,16.493531593493024,371968800
2014-03-03,16.45238494873047,16.542477759061452,16.298073082833515,16.317089235392935,238781200
2014-03-04,16.560863494873047,16.604508062901317,16.452690229068402,16.553383233795383,259140000
2014-03-05,16.595783233642578,16.670287851018706,16.495090204134286,16.550893331778653,200062800
2014-03-06,16.545591354370117,16.660623905878516,16.46298048792952,16.609186071748148,185488800
2014-03-07,16.535921096801758,16.583929276685392,16.3990671505327,16.556184224744737,220729600
2014-03-10,16.550891876220703,16.626020813407308,16.470461991996867,16.471086318359603,178584000
2014-03-11,16.71205711364746,16.79466796544885,16.60294819015581,16.692106975857538,279224400
2014-03-12,16.72826385498047,16.751332288719404,16.584552307611464,16.66279951584589,199326400
2014-03-13,16.542476654052734,16.82335363283877,16.496026766032426,16.754148294300123,257742800
2014-03-14,16.356674194335938,16.549952271171755,16.303989386240037,16.48448625682677,237199200
2014-03-17,16.42058563232422,16.521276997241475,16.392840566247067,16.450513343563514,199544800
2014-03-18,16.56585693359375,16.58362609738877,16.372578777190565,16.394400235998894,209647200
2014-03-19,16.561492919921875,16.71673876895715,16.491038927992026,16.592667620968392,224756000
2014-03-20,16.481689453125,16.60545095098306,16.439604849995252,16.518786103450857,208398400
2014-03-21,16.611684799194336,16.6391185405605,16.40780804836186,16.58238140789771,374046400
2014-03-24,16.808700561523438,16.849538165588214,16.6799511451126,16.784696461258203,355700800
2014-03-25,16.989503860473633,17.01319662308962,16.82116387688919,16.88070794652314,282293200
2014-03-26,16.827089309692383,17.114514133993936,16.79841025880981,17.0372025650961,299768000
2014-03-27,16.754772186279297,16.880716322014123,16.68182587828409,16.83457776139627,222031600
2014-03-28,16.736059188842773,16.800900874786905,16.654695334533695,16.7815734007292,200564000
2014-03-31,16.732318878173828,16.859196936688004,16.707066133858287,16.809941765236577,168669200
2014-04-01,16.88538932800293,16.892248594332223,16.733260124093825,16.76412182796424,200760000
2014-04-02,16.913442611694336,16.942434660692,16.842054644026323,16.908143329969313,180420800
2014-04-03,16.796234130859375,16.91188936595044,16.760384470912122,16.87728669412841,162344000
2014-04-04,16.57895278930664,16.833956073756127,16.540297816248813,16.828034127887978,275251200
2014-04-07,16.318641662597656,16.55026504322294,16.269388147083305,16.460483596118344,289850400
2014-04-08,16.31770896911621,16.401255484538133,16.16994341620336,16.372263435206552,243888400
2014-04-09,16.53218650817871,16.537485790169274,16.273442363886677,16.29276984256354,206169600
2014-04-10,16.318958282470703,16.592041982562986,16.309293709692835,16.54340945277584,239652000
2014-04-11,16.198314666748047,16.298694696112655,16.1213144120234,16.179296852483837,271717600
2014-04-14,16.262845993041992,16.277808183953603,16.1234979995947,16.26970359450688,205674000
2014-04-15,16.146869659423828,16.261589166348735,15.94018608371655,16.218881930525473,266490000
